Label	Brand	Name	Price	Rank	Combination	Dry	Normal	Oily	Sensitive
Sun protect	COOLA	Daydream™ Mineral Primer SPF 30	42	4.2	1	0	1	1	1
Sun protect	SHISEIDO	Ultimate Sun Protection Spray Broad Spectrum SPF 50+ For Face/Body	36	4.2	0	0	0	0	0
Sun protect	SHISEIDO	Ultimate Sun Protection Lotion WetForce SPF 50+ Mini	22	5	1	1	1	1	1
Sun protect	SHISEIDO	Wetforce Clear Stick UV Protector Broad Spectrum 50+	28	4.3	1	1	1	1	1
Sun protect	PETER THOMAS ROTH	Instant Mineral SPF 45	30	3.4	1	1	1	1	1
Sun protect	ILIA	Sheer Vivid Tinted Moisturizer SPF 20	42	3.7	1	1	1	1	1
Sun protect	DIOR	One Essential City Defense SPF 50	59	4.3	0	0	0	0	0
Sun protect	CLINIQUE	Superdefense SPF 20 Age Defense Moisturizer Combination Oily to Oily	48	4	0	0	0	0	0
Sun protect	SUPERGOOP!	Glow Stick Sunscreen SPF 50	25	4.2	1	1	0	0	1
Sun protect	FIRST AID BEAUTY	Hello FAB Triple Protection Skin Tint with Goji Berry SPF 30	34	4.1	1	1	1	1	1
Sun protect	AMOREPACIFIC	Natural Protector Broad Spectrum SPF 35 Sunscreen	65	4	1	1	1	1	1
Sun protect	FRESH	Black Tea Age-Delay Lotion Broad Spectrum Sunscreen SPF 20	70	3.5	1	1	1	1	0
Sun protect	CLINIQUE	Broad Spectrum SPF 50 Sunscreen Face Cream	26	4.2	0	0	0	0	0
Sun protect	ERBORIAN	CC Red Correct Automatic Perfector Broad Spectrum SPF 25	44	4.5	1	1	1	1	1
Sun protect	BIOSSANCE	Squalane + Mineral SPF 45	39	3.7	1	1	1	1	1
Sun protect	LANCER	Sheer Fluid Sun Shield Broad Spectrum SPF 30 Sunscreen	55	4.8	1	1	1	1	1
Sun protect	SUPERGOOP!	Sun-Defying Sunscreen Oil Broad Spectrum SPF 50	34	4.1	1	1	1	0	0
Sun protect	CLINIQUE	Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Very Dry to Dry Skin	55	4.4	0	0	0	0	0
Sun protect	TARTE	Tarteguard 20 Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen	36	4	1	1	1	1	1
Sun protect	JACK BLACK	Oil-Free Sun Guard Sunscreen Water Resistant SPF 45	21	4.6	0	0	0	0	0
Sun protect	CLINIQUE	Pep-Start Daily UV Protector Broad Spectrum SPF 50	19	4.2	1	1	1	1	1
Sun protect	TARTE	Tarteguard 30 Vegan Sunscreen Lotion Broad Spectrum SPF 30	32	3.7	1	1	1	1	1
Sun protect	LAURA MERCIER	Flawless Skin Mega Moisturizer SPF 15 - Normal/Dry Skin	53	4.1	0	0	0	0	0
Sun protect	COOLA	Classic Face Sport SPF 50 - White Tea	32	3.9	1	1	1	0	1
Sun protect	COOLA	Classic Face SPF 30 - Unscented	32	4.1	1	1	1	0	1
Sun protect	FRESH	Sugar Sport Treatment Sunscreen SPF 30	25	4.1	0	0	0	0	0
Sun protect	MURAD	Balancing Moisturizer Broad Spectrum SPF 15 PA++	40	3.7	0	0	0	0	0
Sun protect	SUPERGOOP!	Forever Young Body Butter with Sea Buckthorn SPF 40 PA+++	34	4.7	0	0	0	0	0
Sun protect	MURAD	Resurgence® Age–Balancing Moisture Broad Spectrum SPF 30	72	4.3	0	0	0	0	0
Sun protect	COOLA	Makeup Setting Spray SPF 30	36	3.4	1	0	1	1	0
Sun protect	SUPERGOOP!	Super Power Sunscreen Mousse Broad Spectrum SPF 50	34	4.3	1	1	1	1	0
Sun protect	ALGENIST	Repairing Tint & Radiance Moisturizer SPF 30	42	4.1	0	0	0	0	0
Sun protect	DERMADOCTOR	DD Cream Dermatologically Defining BB Cream Broad Spectrum SPF 30	38	3.4	0	0	0	0	0
Sun protect	CLARINS	50+ SPF Sunscreen For Face Wrinkle Control Cream	35	4.1	0	0	0	0	0
Sun protect	CLINIQUE	Repairwear Uplifting Firming Cream Broad Spectrum SPF 15	64	3.8	0	0	0	0	0
Sun protect	CLINIQUE	Broad Spectrum SPF 50 Mineral Sunscreen Fluid for Face	28	3.8	1	1	1	1	1
Sun protect	SHISEIDO	Extra Smooth Sun Protection Cream SPF 38 PA+++	34	4.5	0	0	0	0	0
Sun protect	MDSOLARSCIENCES	Mineral Cr?me Broad Spectrum SPF 50 UVA-UVB Sunscreen	30	4.3	1	1	1	0	1
Sun protect	DR. DENNIS GROSS SKINCARE	Sheer Mineral Sun Spray SPF 50	42	4.1	0	0	0	0	0
Sun protect	BELIF	Moisturizing Bomb Cushion Compact Broad Spectrum SPF 50	42	3.7	1	1	1	1	0
Sun protect	LAURA MERCIER	Flawless Skin Mega Moisturizer SPF 15 - Normal/Combination Skin	53	4.4	0	0	0	0	0
Sun protect	ILIA	Radiant Translucent Powder SPF 20	34	4.8	0	0	0	0	0
Sun protect	EST?E LAUDER	DayWear UV Base Advanced Anti-Oxidant & UV Defense SPF 50	44	4.2	0	0	0	0	0
Sun protect	DR. DENNIS GROSS SKINCARE	Dark Spot Sun Defense Broad Spectrum SPF 50	42	3.8	0	0	0	0	0
Sun protect	COOLA	Classic Face SPF 30 - Cucumber	32	4.4	1	1	1	0	1
Sun protect	CLINIQUE	Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Very Dry to Dry Combination Skin	50	4.4	0	0	0	0	0
Sun protect	SUPERGOOP!	Invincible Setting Powder SPF 45 Refill	20	5	1	1	1	1	1
Sun protect	MOROCCANOIL	Face Lotion SPF 30	38	0	1	1	1	1	1
Sun protect	DERMADOCTOR	Photo Dynamic Therapy® 3–in–1 Facial Lotion With Broad Spectrum SPF 30	85	3.9	0	0	0	0	0
Sun protect	CLINIQUE	Broad Spectrum SPF 30 Mineral Sunscreen Fluid for Face	28	4.4	1	1	1	1	1
Sun protect	COOLA	Classic Sport SPF 50 - Fresh Mango	32	4.6	1	1	1	1	1
Sun protect	EST?E LAUDER	DayWear Multi-Protection Anti-Oxidant Sheer Tint Release Moisturizer Broad Spectrum SPF 15 - Normal/ Combination Skin	54	4.6	0	0	0	0	0
Sun protect	DR. DENNIS GROSS SKINCARE	Instant Radiance Sun Defense Sunscreen Broad Spectrum SPF 40	42	3.9	1	1	1	1	1
Sun protect	KIEHL'S SINCE 1851	Super Fluid UV Mineral Defense Titanium Dioxide Sunscreen Broad Spectrum SPF 50+	38	3.7	0	0	0	1	1
Sun protect	LANC?ME	R?nergie Lift Multi-Action Sunscreen Broad Spectrum SPF 15 For Dry Skin	99	4.2	0	1	0	0	0
Sun protect	TOM FORD	Face Protect SPF 50	76	4.6	0	0	0	0	0
Sun protect	SKIN LAUNDRY	Daily Moisturizer Broad Spectrum SPF 35	25	4.1	1	1	1	1	1
Sun protect	KATE SOMERVILLE	UncompliKated SPF 50 Soft Focus Makeup Setting Spray	38	3.2	1	1	1	1	0
Sun protect	CLINIQUE	City Block Sheer Oil-Free Daily Face Protector SPF 25	26	4.1	0	0	0	0	0
Sun protect	COOLA	Sport Continuous Spray SPF 50 - Unscented	36	4.4	1	1	1	1	1
Sun protect	LAURA MERCIER	Flawless Skin Daily Face Shield SPF 40	45	4.2	0	0	0	0	0
Sun protect	KAPLAN MD	Daily Moisture SPF 30 Concentrate	100	4	0	0	0	0	0
Sun protect	HUM NUTRITION	Turn Back Time Anti-Aging Supplement	40	4.2	0	0	0	0	0
Sun protect	CLINIQUE	Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Combination Oily Skin	55	4.3	0	0	0	0	0
Sun protect	EST?E LAUDER	DayWear BB Anti-Oxidant Beauty Benefit Cr?me SPF 35	42	3.7	0	0	0	0	0
Sun protect	ANTHONY	Day Cream Broad Spectrum Sunscreen SPF 30	34	4	1	1	1	1	1
Sun protect	MDSOLARSCIENCES	Daily Anti-Aging Moisturizer SPF 30	75	4.1	1	0	1	1	1
Sun protect	KORRES	After Sun Greek Yoghurt Cooling Gel for Face and Body	26	4.6	1	1	1	1	1
Sun protect	AMOREPACIFIC	Resort Collection Sun Protection Cushion SPF 30+	40	4	0	0	0	0	0
Sun protect	COOLA	Sport Continuous Spray SPF 50 - Guava Mango	36	4.1	1	1	1	1	1
Sun protect	MDSOLARSCIENCES	Mineral Moisture Defense Body Broad Spectrum SPF 50 UVA-UVB Sunscreen	39	4.1	0	0	0	0	0
Sun protect	COOLA	ER+ Radical Recovery After-Sun Lotion	32	4.8	1	1	1	1	1
Sun protect	ILIA	Flow-Thru Radiant Transclucent Powder SPF 20	34	3.6	1	0	1	0	1
Sun protect	EVE LOM	Daily Protection Broad Spectrum SPF 50 Sunscreen	90	4.4	1	1	1	1	1
Sun protect	DR. BRANDT SKINCARE	pores no more® multi-performance stick	35	3.6	1	1	1	1	0
Sun protect	CLARINS	Sunscreen Cream High Protection SPF 30	36	3.8	0	0	0	0	0
Sun protect	MDSOLARSCIENCES	Mineral Sunscreen Stick Broad Spectrum SPF 40 UVA-UVB Sunscreen	18	4.5	1	1	1	0	1
Sun protect	CLINIQUE	Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Combination Oily to Oily Skin	50	3.7	0	0	0	0	0
Sun protect	COOLA	Sport Continuous Spray SPF 30 - Tropical Coconut	36	4.8	1	1	1	1	1
Sun protect	MDSOLARSCIENCES	MD Cr?me Mineral Beauty Balm Broad Spectrum SPF 50 UVA-UVB Sunscreen	39	4.2	1	1	1	1	1
Sun protect	CANE + AUSTIN	Protect Ultra Sheer Weightless Sunscreen Broad Spectrum SPF 50+ UVA/UVB	40	4.1	0	0	0	0	0
Sun protect	SUPERGOOP!	100% Mineral Sunscreen Mist with Marigold Extract Broad Spectrum SPF 30	34	3.8	1	1	1	1	1
Sun protect	MOROCCANOIL	Sun Oil 15 SPF	32	4.9	1	1	1	0	0
Sun protect	CLINIQUE	Oil-Free Face Cream Broad Spectrum SPF 30	26	3.3	1	1	1	1	1
Sun protect	PHILOSOPHY	Ultimate Miracle Worker Multi-Rejuvenating Lightweight Emulsion SPF 30	75	3.7	1	1	1	1	1
Sun protect	AMOREPACIFIC	Resort Collection Sun Protection Mist Broad Spectrum SPF 30 Sunscreen	32	3.3	1	1	1	1	1
Sun protect	BLACK UP	Primer Broad Spectrum Sunscreen SPF 25	45	4.7	0	0	0	0	0
Sun protect	COOLA	Sport Continuous Spray SPF 30 - Pi?a Colada	36	4.5	1	1	1	1	1
Sun protect	MOROCCANOIL	Sun Lotion 50 SPF	32	3.9	1	1	1	1	0
Sun protect	CLINIQUE	Virtu-oil Body Mist Broad Spectrum SPF 30	34	4.3	0	0	0	0	0
Sun protect	MOROCCANOIL	Sun Lotion 30 SPF	32	4.4	1	1	1	1	0
Sun protect	SHISEIDO	Future Solution LX Total Protective Emulsion Broad Spectrum SPF 20 Sunscreen	260	3	1	1	1	1	1
Sun protect	COOLA	Mineral Sport Sunscreen Stick SPF 50	26	3.1	1	1	1	1	1
Sun protect	CANE + AUSTIN	Prime & Protect Mattifying Primer with Broad Spectrum SPF 50	56	4.2	1	1	1	1	1
Sun protect	MDSOLARSCIENCES	Quick Dry Body Spray With SolSci-X™ Broad Spectrum SPF 40 UVA-UVB Sunscreen	20	3.9	1	1	1	1	1
Sun protect	COOLA	Sport Continuous Spray SPF 30 - Unscented	32	5	1	1	1	1	1
Sun protect	MOROCCANOIL	After-Sun Milk Soothing Body Lotion	28	4.7	1	1	1	1	0
Sun protect	SUPERGOOP!	Perfect Day 2-in-1 Everywear Lotion Broad Spectrum SPF 50 + Mint Condition Lip Shield SPF 30	19	4.8	1	1	1	1	0
Sun protect	PETER THOMAS ROTH	Oily Problem Skin Instant Mineral Powder SPF 30	30	3.7	0	0	0	0	0
Sun protect	COOLA	Summer Duo	36	4.8	0	0	0	0	0
Sun protect	VITA LIBERATA	Passionflower & Argan Dry Oil Broad Spectrum SPF 50	45	4.2	0	0	0	0	0
Sun protect	IT COSMETICS	Anti-Aging Armour™ Super Smart Skin-Perfecting Beauty Fluid SPF 50+	38	4.1	1	1	1	1	1
Sun protect	URBAN DECAY	Naked Skin Bronzing Beauty Balm Broad Spectrum SPF 20	34	4.1	0	0	0	0	0
Sun protect	KATE SOMERVILLE	Daily Deflector™ Moisturizer Broad Spectrum SPF 50+	48	3.9	0	0	0	0	0
Sun protect	KORRES	Yoghurt Nourishing Fluid Veil Face Sunscreen Broad Spectrum SPF 30	35	3.9	1	1	1	1	1
Sun protect	KATE SOMERVILLE	Daily Deflector™ Waterlight Broad Spectrum SPF 50+ PA+++ Anti-Aging Sunscreen	48	3.6	0	0	0	0	0
Sun protect	VITA LIBERATA	Self Tan Dry Oil SPF 50	54	3.5	0	0	0	0	0
Sun protect	ST. TROPEZ TANNING ESSENTIALS	Pro Light Self Tan Bronzing Mist	20	1	0	0	0	0	0
Sun protect	DERMAFLASH	DERMAPROTECT Daily Defense Broad Spectrum SPF 50+	45	0	1	1	1	1	1
